the_geom,OBJECTID,Status,Score,MATCH_TYPE,Match_addr,Side,User_fld,Addr_type,Full Address,B1_PER_ID1,B1_PER_ID2,B1_PER_ID3,B1_PER_GROUP,SUBDIVISIONNAME,PERMITNUM,PERMITTYPE,B1_APPL_STATUS,B1_HSE_NBR_START,B1_HSE_FRAC_NBR_START,B1_STR_DIR,B1_STR_NAME,B1_STR_SUFFIX,B1_STR_SUFFIX_DIR,B1_UNIT_TYPE,B1_WORK_DESC,ADDRESS,SEQ,LINK,WEB,StPreDir,Country,X,StPreType,State,SubAddressType,StateAbbr,StType,Xmax,Distance,StDir,DisplayY,City,AddNum,StName,ZIP,LangCode,Ymax,B1_UNIT_START,DisplayX,ZIP4,StAddr,Y,Xmin,SubAddressUnit,Ymin,County
POINT (-105.009569336647 40.510017782247),"1,081",M,100,A,"5519 OWL HOOT DR, 80528",,700442995,SubAddress,,21COM,0,248,Building,KECHTER TOWNHOMES,B2103465,Residential New Single Family Attached,Issued Full,"5,519",,,OWL HOOT,DR,,,New 2 story 890 sq. ft. single family attached slab on grade foundation and 266 sq. ft. garage. Stock Plan SP02306 with no options. FCLWD - Energy Compliance= Prescriptive.  Electric service is 200 Amps. Job Contact: Brian Bohling 480-463-0041,5519   OWL HOOT DR,34,&capID1=21COM&capID2=00000&capID3=00248,https://accela-aca.fcgov.com/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=21COM&capID2=00000&capID3=00248&agencyCode=FTCOLLINS,,USA,"3,136,363.56",,,,,DR,0,0,,0,,5519,OWL HOOT,80528,,0,6,0,,5519 OWL HOOT DR,"1,429,031.99",0,,0,
POINT (-105.032878802554 40.538292193458),875,M,100,A,"2401 COCHETOPA CT, 80525",,65510000,SubAddress,,HIS99,0,40142,Building,DAKOTA RIDGE PUD 1,B930750,Residential New Single Family Detached,Issued TCO,"2,401",,,COCHETOPA,CT,,,NEW SFR. HOLD CO FOR PUD LANDSCAPING INSTALLATION OR LETTER OF CREDIT.  ADDING OPTION B 2  TO OUTSIDE WALL OF 2-CAR GARAGE ADDITIONAL $300.00 ADTO VALUATION,2401   COCHETOPA CT,,&capID1=HIS99&capID2=00000&capID3=40142,https://accela-aca.fcgov.com/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=HIS99&capID2=00000&capID3=40142&agencyCode=FTCOLLINS,,USA,"3,129,834.95",,,,,CT,0,0,,0,,2401,COCHETOPA,80525,,0,,0,,2401 COCHETOPA CT,"1,439,280.22",0,,0,
POINT (-105.036179707651 40.598035193784),"1,323",M,100,A,"803 EMMERSON BLVD, 80524",,700455151,SubAddress,,23RAL,0,747,Building,,B2304412,Residential General Alteration,Applied,803,,,EMMERSON,BLVD,,,"Installation of roof mounted solar, 9 panels, 3.65kW, no service upgrade. Job contact: Zach Rothenbuehler 970-412-0210",803   EMMERSON BLVD,194,&capID1=23RAL&capID2=00000&capID3=00747,https://accela-aca.fcgov.com/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=23RAL&capID2=00000&capID3=00747&agencyCode=FTCOLLINS,,USA,"3,128,756.43",,,,,BLVD,0,0,,0,,803,EMMERSON,80524,,0,,0,,803 EMMERSON BLVD,"1,461,016.43",0,,0,
POINT (-105.044310117555 40.505166976452),218,M,100,A,"1845 KNOBBY PINE DR, 80528",,700411098,SubAddress,,22COM,0,244,Building,HANSEN FARM,B2202554,Residential New Single Family Detached,Issued Full,"1,845",,,KNOBBY PINE,DR,,,"New single family residence 1 story, 1635 sq. ft. on crawlspace and 480 sq. ft. attached garage. Stock Plan (SP02329) with no options.  Energy=SPA.FCLWD Water. 200 A. Job contact: Peter Carter 303-968-8660",1845   KNOBBY PINE DR,,&capID1=22COM&capID2=00000&capID3=00244,https://accela-aca.fcgov.com/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=22COM&capID2=00000&capID3=00244&agencyCode=FTCOLLINS,,USA,"3,126,719.76",,,,,DR,0,0,,0,,1845,KNOBBY PINE,80528,,0,,0,,1845 KNOBBY PINE DR,"1,427,196.09",0,,0,
POINT (-105.013121426476 40.596351243462),"1,107",M,100,A,"3419 GREEN LAKE DR, 80524",,700418783,SubAddress,,22COM,0,69,Building,TRAIL HEAD FILING FOUR,B2201170,Residential New Single Family Detached,Routed for Review,"3,419",,,GREEN LAKE,DR,,,Construction of a 1539 sq. ft. single family detached residence with a 409 sq. ft. attached garage. Stock Plan SP02324 with option 2(finished basement). ELCO/Boxelder. Energy compliance: SPA. 150 A. Job Contact: Ceri Jones 970-567-9717,3419   GREEN LAKE DR,,&capID1=22COM&capID2=00000&capID3=00069,https://accela-aca.fcgov.com/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=22COM&capID2=00000&capID3=00069&agencyCode=FTCOLLINS,,USA,"3,135,210.14",,,,,DR,0,0,,0,,3419,GREEN LAKE,80524,,0,,0,,3419 GREEN LAKE DR,"1,460,461.04",0,,0,
,"2,237",U,0,A,,,,,,22CAP,0,000JC,Building,Alberta,SP02393,Stock Plan,Approved,,,,,,,,,,,&capID1=22CAP&capID2=00000&capID3=000JC,https://accela-aca.fcgov.com/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=22CAP&capID2=00000&capID3=000JC&agencyCode=FTCOLLINS,,,0,,,,,,0,0,,0,,,,,,0,,0,,,0,0,,0,
POINT (-105.044271332736 40.629134588606),"1,344",M,100,A,"2990 PARKSIDE DR, 80524",,700473878,SubAddress,,23COM,0,178,Building,WATERS EDGE SECOND FILING,B2304506,Commercial New Secondary Building,Additional Info Required,"2,990",,,PARKSIDE,DR,,,Construction of a 123 sq. ft. public bathroom at Evernew Park. Job contact: Todd McCowin,2990   PARKSIDE DR,,&capID1=23COM&capID2=00000&capID3=00178,https://accela-aca.fcgov.com/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=23COM&capID2=00000&capID3=00178&agencyCode=FTCOLLINS,,USA,"3,126,498.44",,,,,DR,0,0,,0,,2990,PARKSIDE,80524,,0,,0,,2990 PARKSIDE DR,"1,472,358.41",0,,0,
POINT (-105.082550427863 40.531933667056),"1,812",M,100,A,"3950 MANHATTAN AVE, 80526",,700035370,SubAddress,,23RAL,0,80,Building,,B2300541,Residential General Alteration,Issued Full,"3,950",,,MANHATTAN,AVE,,,"After the fact, replaced three aluminum windows with white vinyl double pane windows. U-factor of 0.33 will be improved to code-compliant 0.25 with Solar Gard's Ecolux 70 film per Alternative Method of Compliance approved by CBO, Marcus Coldiron. Job Contact: Joel White 970-412-5513 Glass Doctor of Fort Collins.",3950   MANHATTAN AVE,181,&capID1=23RAL&capID2=00000&capID3=00080,https://accela-aca.fcgov.com/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=23RAL&capID2=00000&capID3=00080&agencyCode=FTCOLLINS,,USA,"3,115,703.06",,,,,AVE,0,0,,0,,3950,MANHATTAN,80526,,0,C 3,0,,3950 MANHATTAN AVE,"1,437,012.40",0,,0,
POINT (-105.045382779842 40.54414120883),"1,762",M,100,A,"3200 NORWOOD CT, 80525",,85470000,SubAddress,,22RAL,0,776,Building,,B2204643,Residential General Alteration,Issued Full,"3,200",,,NORWOOD,CT,,,Kitchen remodel of 533 sq. ft. to include new layout with new island and installation of I-beam to support removal of structural wall between kitchen and living room. Homeowner to do electrical and mechanical. Job contact: Hector Hernandez 970-42-0482,3200   NORWOOD CT,,&capID1=22RAL&capID2=00000&capID3=00776,https://accela-aca.fcgov.com/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=22RAL&capID2=00000&capID3=00776&agencyCode=FTCOLLINS,,USA,"3,126,348.69",,,,,CT,0,0,,0,,3200,NORWOOD,80525,,0,,0,,3200 NORWOOD CT,"1,441,392.98",0,,0,
,456,U,0,A,,,,,,22CAP,0,000EJ,Building,X452,SP02370,Stock Plan,Approved,,,,,,,,2021 code review,,,&capID1=22CAP&capID2=00000&capID3=000EJ,https://accela-aca.fcgov.com/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=22CAP&capID2=00000&capID3=000EJ&agencyCode=FTCOLLINS,,,0,,,,,,0,0,,0,,,,,,0,,0,,,0,0,,0,
POINT (-105.075970150679 40.512987259117),"1,297",M,100,A,"5303 FOSSIL RIDGE DR, 80525",,117740000,SubAddress,,23RAL,0,263,Building,,B2301330,Residential General Alteration,Issued Full,"5,303",,,FOSSIL RIDGE,DR,,,"Remodel of appr 96 sq ft to convert master bathroom and hall closet into (2) smaller bathrooms (one full bath, one 3/4 bath).  Job contact: Josh Stone, 303-882-2040",5303   FOSSIL RIDGE DR,,&capID1=23RAL&capID2=00000&capID3=00263,https://accela-aca.fcgov.com/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=23RAL&capID2=00000&capID3=00263&agencyCode=FTCOLLINS,,USA,"3,117,902.28",,,,,DR,0,0,,0,,5303,FOSSIL RIDGE,80525,,0,,0,,5303 FOSSIL RIDGE DR,"1,430,001.36",0,,0,
POINT (-105.057095497551 40.541824396361),123,M,100,A,"3324 S LEMAY AVE, 80525",,79170000,SubAddress,,22RAL,0,1432,Building,,B2208533,Residential General Alteration,Routed for Review,"3,324",,S,LEMAY,AVE,,,"05-08-2023 Revision submitted to match what was installed. 
Installation of roof mounted Solar PV system, 16.5 kW w/ 42 modules- 42 micro-inverters",3324  S LEMAY AVE,,&capID1=22RAL&capID2=00000&capID3=01432,https://accela-aca.fcgov.com/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=22RAL&capID2=00000&capID3=01432&agencyCode=FTCOLLINS,S,USA,"3,123,097.77",,,,,AVE,0,0,,0,,3324,LEMAY,80525,,0,,0,,3324 S LEMAY AVE,"1,440,532.48",0,,0,
POINT (-105.076125530774 40.514865038072),"1,908",M,100,A,"5245 SNEAD DR, 80525",,700460371,SubAddress,,21COM,0,538,Building,DISCOUNT TIRE AT FOSSIL CREEK FILING TWO - Guardian Self Storage,B2109477,Commercial New Com-Ind-Mixed-Use Building,Issued FF,"5,245",,,SNEAD,DR,,,"Construction of a 3 story 88,625 sq. ft. storage facility with office space and 29,825 sq. ft. basement. Signs NOT approved with this permit.  Separate sign permit required for review. Job contact: Ben Graber 469-349-7909",5245   SNEAD DR,,&capID1=21COM&capID2=00000&capID3=00538,https://accela-aca.fcgov.com/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=21COM&capID2=00000&capID3=00538&agencyCode=FTCOLLINS,,USA,"3,117,855.81",,,,,DR,0,0,,0,,5245,SNEAD,80525,,0,,0,,5245 SNEAD DR,"1,430,685.23",0,,0,
POINT (-105.131702039375 40.563778316048),"1,611",M,100,A,"2912 RAMS LN, 80526",,278900000,SubAddress,,22RAL,0,1322,Building,,B2207887,Residential General Alteration,Issued Full,"2,912",,,RAMS,LN,,,"05.11.2023 revision submitted drywall was removed on the common wall of 2912 & 2914 Rams Ln. Now installing a 1 hour rated fire wall. UL 305 wall assembly. All drywall was removed and requires new wall insulation. Remove asbestos containing materials in walls and ceilings (all non-structural), replace electrical devices to current code, add ceiling fans in bedroom and living room, remove and replace all bathroom finishes and fixtures, Remove and replace all kitchen fixtures and finishes, Remove non-bearing kitchen wall, relocate washer/dryer to hallway closet, new interior paint, new interior hardware, new flooring, minor exterior and interior repair. Job contact: Aaron Ferguson 970-691-1256",2912   RAMS LN,,&capID1=22RAL&capID2=00000&capID3=01322,https://accela-aca.fcgov.com/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=22RAL&capID2=00000&capID3=01322&agencyCode=FTCOLLINS,,USA,"3,102,329.55",,,,,LN,0,0,,0,,2912,RAMS,80526,,0,,0,,2912 RAMS LN,"1,448,435.61",0,,0,
POINT (-105.055202273906 40.490621688282),"1,667",M,100,A,"6833 MONTSERRAT DR, 80525",,491020001,SubAddress,,22RAL,0,1172,Building,,B2206833,Residential General Alteration,Issued Full,"6,833",,,MONTSERRAT,DR,,,Remove existing deck at rear of house and replace with composite deck 350 sq. ft.  with metal railing and roof overhead. Job contact: John Bridgham 970-690-9437,6833   MONTSERRAT DR,,&capID1=22RAL&capID2=00000&capID3=01172,https://accela-aca.fcgov.com/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=22RAL&capID2=00000&capID3=01172&agencyCode=FTCOLLINS,,USA,"3,123,717.51",,,,,DR,0,0,,0,,6833,MONTSERRAT,80525,,0,,0,,6833 MONTSERRAT DR,"1,421,881.85",0,,0,
POINT (-105.009319916227 40.595158081309),774,M,100,A,"3541 E VINE DR, 80524",,700474210,SubAddress,,23RES,0,31,Building,,B2303849,Commercial Addition,Routed for Review,"3,541",,E,VINE,DR,,,"Construction of a 554.50 sq. ft. addition utility shed, with no access from main building. job contact: TBA",3541  E VINE DR,,&capID1=23RES&capID2=00000&capID3=00031,https://accela-aca.fcgov.com/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=23RES&capID2=00000&capID3=00031&agencyCode=FTCOLLINS,E,USA,"3,136,268.23",,,,,DR,0,0,,0,,3541,VINE,80524,,0,,0,,3541 E VINE DR,"1,460,032.17",0,,0,
,"2,164",U,0,A,,,,,,17CAP,0,000ET,Building,,SP01964,Stock Plan,Approved,,,,,,,,,,,&capID1=17CAP&capID2=00000&capID3=000ET,https://accela-aca.fcgov.com/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=17CAP&capID2=00000&capID3=000ET&agencyCode=FTCOLLINS,,,0,,,,,,0,0,,0,,,,,,0,,0,,,0,0,,0,
POINT (-105.02741468842 40.549255506218),292,M,100,A,"2850 DES MOINES DR, 80525",,523120000,SubAddress,,22RES,0,64,Building,,B2207913,Residential Addition,Issued Full,"2,850",,,DES MOINES,DR,,,Convert existing second story deck to enclosed sunroom 90 sq. ft. Unconditioned space. Job contact: James Taylor 970-420-7914.,2850   DES MOINES DR,,&capID1=22RES&capID2=00000&capID3=00064,https://accela-aca.fcgov.com/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=22RES&capID2=00000&capID3=00064&agencyCode=FTCOLLINS,,USA,"3,131,332.35",,,,,DR,0,0,,0,,2850,DES MOINES,80525,,0,,0,,2850 DES MOINES DR,"1,443,282.25",0,,0,
POINT (-105.043876689992 40.503291085083),29,M,100,A,"6008 WINDY WILLOW DR, 80528",,700413253,SubAddress,,22COM,0,328,Building,RENNAT,B2204870,Residential New Single Family Detached,Ready to Issue,"6,008",,,WINDY WILLOW,DR,,,"New single family residence 2 story, 2131 sq ft with 786 sq. ft. unfinished basement and 634 sq. ft attached garage. Stock plan SP02388 with 2 2 (Full Basement, Stairs to Main Floor ) 9 (Double vanity at Bath 2 )  11 ( A/C) 12 (Notch in Garage) 16 (Elevation B ) .SPA . FCLWD. 200 A .Job contact: Zach Marsh 303-548-8173.",6008   WINDY WILLOW DR,,&capID1=22COM&capID2=00000&capID3=00328,https://accela-aca.fcgov.com/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=22COM&capID2=00000&capID3=00328&agencyCode=FTCOLLINS,,USA,"3,126,843.80",,,,,DR,0,0,,0,,6008,WINDY WILLOW,80528,,0,,0,,6008 WINDY WILLOW DR,"1,426,513.32",0,,0,
POINT (-105.099065956502 40.578335329604),"1,684",M,100,A,"710 CITY PARK AVE, 80521",,238760001,SubAddress,,22RAL,0,1290,Building,,B2207692,Commercial General Alteration,Issued Full,710,,,CITY PARK,AVE,,,"Interior remodel of 975 sf to repair drywall, interior finishes T01, T02 T03, portions of the back exterior wall, deck framing and siding due to smoke damage. Job Contact - Jim Lohr - 970-581-0613",710   CITY PARK AVE,68,&capID1=22RAL&capID2=00000&capID3=01290,https://accela-aca.fcgov.com/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=22RAL&capID2=00000&capID3=01290&agencyCode=FTCOLLINS,,USA,"3,111,198.51",,,,,AVE,0,0,,0,,710,CITY PARK,80521,,0,C 333,0,,710 CITY PARK AVE,"1,453,617.66",0,,0,
,"2,032",U,0,A,,,,,,17CAP,0,000I6,Building,DRH - 2265,SP02085,Stock Plan,Approved,,,,,,,,DRH - 2265,,,&capID1=17CAP&capID2=00000&capID3=000I6,https://accela-aca.fcgov.com/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=17CAP&capID2=00000&capID3=000I6&agencyCode=FTCOLLINS,,,0,,,,,,0,0,,0,,,,,,0,,0,,,0,0,,0,
,"1,425",U,0,A,,,,,,22CAP,0,000IK,Building,Sherwood,SP02387,Stock Plan,Approved,,,,,,,,,,,&capID1=22CAP&capID2=00000&capID3=000IK,https://accela-aca.fcgov.com/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=22CAP&capID2=00000&capID3=000IK&agencyCode=FTCOLLINS,,,0,,,,,,0,0,,0,,,,,,0,,0,,,0,0,,0,
POINT (-105.029221750449 40.520737890021),876,M,100,A,"2502 TIMBERWOOD DR, 80528",,2730001,SubAddress,,HIS99,0,40344,Building,WILDWOOD TOWNHOMES PUD,B971798,Residential New Single Family Attached,Issued TCO,"2,502",,,TIMBERWOOD,DR,,,NEW TOWNHOME  STOCK PLAN 815,2502   TIMBERWOOD DR,1,&capID1=HIS99&capID2=00000&capID3=40344,https://accela-aca.fcgov.com/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=HIS99&capID2=00000&capID3=40344&agencyCode=FTCOLLINS,,USA,"3,130,935.26",,,,,DR,0,0,,0,,2502,TIMBERWOOD,80528,,0,89,0,,2502 TIMBERWOOD DR,"1,432,779.84",0,,0,
,432,U,0,A,,,,,,17CAP,0,000EV,Building,,SP01966,Stock Plan,Approved,,,,,,,,,,,&capID1=17CAP&capID2=00000&capID3=000EV,https://accela-aca.fcgov.com/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=17CAP&capID2=00000&capID3=000EV&agencyCode=FTCOLLINS,,,0,,,,,,0,0,,0,,,,,,0,,0,,,0,0,,0,
POINT (-105.046461741246 40.502182040487),"1,800",M,100,A,"1727 DANCING CATTAIL DR, 80528",,700413101,SubAddress,,22COM,0,526,Building,RENNAT,B2207764,Residential New Single Family Attached,Issued Full,"1,727",,,DANCING CATTAIL,DR,,,"New single family attached, 1 story, 1660 sq. ft on crawl space foundation and 408 sq. ft attached garage. Stock plan SP02413 with option 2 (Elevation B ) SPA. FCLWD. 200 A. Job contact: Zach Marsh 303-548-8173.",1727   DANCING CATTAIL DR,149,&capID1=22COM&capID2=00000&capID3=00526,https://accela-aca.fcgov.com/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=22COM&capID2=00000&capID3=00526&agencyCode=FTCOLLINS,,USA,"3,126,144.22",,,,,DR,0,0,,0,,1727,DANCING CATTAIL,80528,,0,,0,,1727 DANCING CATTAIL DR,"1,426,080.84",0,,0,
POINT (-105.058731591677 40.599616402294),70,M,100,A,"1021 BIRDWHISTLE LN, 80524",,700421594,SubAddress,,22COM,0,406,Building,NORTHFIELD,B2205738,Residential New Single Family Attached,Issued Full,"1,021",,,BIRDWHISTLE,LN,,,"New 1,675 sq. ft., 3 story, single family attached residence with 405 sq. ft. attached garage on crawl space foundation. Stock plan SP02392 (8-Plex Townhome - Westfield) with options  3 (air conditioner)  and 5 (exterior option 2). Energy Compliance: SPA. City Water. 200 Amp. Job contact: Zach Marsh 303-548-8173",1021   BIRDWHISTLE LN,53,&capID1=22COM&capID2=00000&capID3=00406,https://accela-aca.fcgov.com/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=22COM&capID2=00000&capID3=00406&agencyCode=FTCOLLINS,,USA,"3,122,535.90",,,,,LN,0,0,,0,,1021,BIRDWHISTLE,80524,,0,6,0,,1021 BIRDWHISTLE LN,"1,461,557.99",0,,0,
,"2,239",U,0,A,,,,,,17CAP,0,000F3,Building,,SP01974,Stock Plan,Approved,,,,,,,,,,,&capID1=17CAP&capID2=00000&capID3=000F3,https://accela-aca.fcgov.com/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=17CAP&capID2=00000&capID3=000F3&agencyCode=FTCOLLINS,,,0,,,,,,0,0,,0,,,,,,0,,0,,,0,0,,0,
,"1,401",U,0,A,,,,,,17CAP,0,0.00E+00,Building,,SP01938,Stock Plan,Approved,,,,,,,,Plan 4202 Elevation A,,,&capID1=17CAP&capID2=00000&capID3=000E3,https://accela-aca.fcgov.com/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=17CAP&capID2=00000&capID3=000E3&agencyCode=FTCOLLINS,,,0,,,,,,0,0,,0,,,,,,0,,0,,,0,0,,0,
,"2,180",U,0,A,,,,,,17CAP,0,000FY,Building,,SP02005,Stock Plan,Approved,,,,,,,,,,,&capID1=17CAP&capID2=00000&capID3=000FY,https://accela-aca.fcgov.com/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=17CAP&capID2=00000&capID3=000FY&agencyCode=FTCOLLINS,,,0,,,,,,0,0,,0,,,,,,0,,0,,,0,0,,0,
POINT (-105.105930074063 40.586884858167),332,M,100,A,"100 S BRYAN AVE, 80521",,181430000,SubAddress,,22RAL,0,899,Building,,B2205408,Commercial General Alteration,Issued Full,100,,S,BRYAN,AVE,,,"Renovation of existing single room multifamily unit.  Scope includes select demolition, new interior finishes and plumbing and electrical fixtures (like for like). In association with SP02412. Job contact: Scott Peters 970-837-1616.",100  S BRYAN AVE,41,&capID1=22RAL&capID2=00000&capID3=00899,https://accela-aca.fcgov.com/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=22RAL&capID2=00000&capID3=00899&agencyCode=FTCOLLINS,S,USA,"3,109,473.65",,,,,AVE,0,0,,0,,100,BRYAN,80521,,0,9,0,,100 S BRYAN AVE,"1,456,864.23",0,,0,
POINT (-105.055201130003 40.499935344672),655,M,100,A,"1212 CLIFFROSE CT, 80525",,19460000,SubAddress,,23RAL,0,631,Building,,B2303762,Residential General Alteration,Issued Full,"1,212",,,CLIFFROSE,CT,,,"Remodel of 1000 sq. ft. to include new kitchen island, remodel of kitchen, dining room and living room, new electric fireplace in wall between  TV room and bedroom, relocating recessed lights and switches. Homeowner affidavit on file. job contact: Mark Holmes 970-412-2198",1212   CLIFFROSE CT,241,&capID1=23RAL&capID2=00000&capID3=00631,https://accela-aca.fcgov.com/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=23RAL&capID2=00000&capID3=00631&agencyCode=FTCOLLINS,,USA,"3,123,676.05",,,,,CT,0,0,,0,,1212,CLIFFROSE,80525,,0,,0,,1212 CLIFFROSE CT,"1,425,224.66",0,,0,
,"2,075",U,0,A,,,,,,17CAP,0,000IN,Building,,SP02102,Stock Plan,Approved,,,,,,,,,,,&capID1=17CAP&capID2=00000&capID3=000IN,https://accela-aca.fcgov.com/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=17CAP&capID2=00000&capID3=000IN&agencyCode=FTCOLLINS,,,0,,,,,,0,0,,0,,,,,,0,,0,,,0,0,,0,
POINT (-105.081937045274 40.589840993084),"1,649",M,100,A,"300 LAPORTE AVE, 80521",,186610000,SubAddress,,22RAL,0,1232,Building,,B2207260,Commercial General Alteration,Issued Full,300,,,LAPORTE,AVE,,,"Remodel to include removing outdated lighting and HVAC diffusers, adding drop acoustical ceiling tile ceiling with new lighting in both CIC conference room and council conference room. Work to also include adding alternate to replace lighting in council chambers, relocating some lighting controls in the CIC conference room and add power and data through the floor at the conference table in the council conference room. Job contact: Blake Visser 970-388-5646",300   LAPORTE AVE,,&capID1=22RAL&capID2=00000&capID3=01232,https://accela-aca.fcgov.com/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=22RAL&capID2=00000&capID3=01232&agencyCode=FTCOLLINS,,USA,"3,116,111.23",,,,,AVE,0,0,,0,,300,LAPORTE,80521,,0,,0,,300 LAPORTE AVE,"1,457,991.77",0,,0,
POINT (-105.009750095526 40.510126585495),"1,182",M,100,A,"5518 WHEELHOUSE WAY, 80528",,700442993,SubAddress,,21COM,0,256,Building,KECHTER TOWNHOMES,B2103473,Residential New Single Family Attached,Issued Full,"5,518",,,WHEELHOUSE,WAY,,,New 2 story 1170 sq. ft. single family attached slab on grade foundation and 266 sq. ft. garage. Stock Plan SP02307 with no options. FCLWD - Energy Compliance= Presciptive.  Electric service is 200 Amps. Job Contact: Brian Bohling 480-463-0041,5518   WHEELHOUSE WAY,42,&capID1=21COM&capID2=00000&capID3=00256,https://accela-aca.fcgov.com/CitizenAccess/Cap/CapDetail.aspx?Module=Building&TabName=Building&capID1=21COM&capID2=00000&capID3=00256&agencyCode=FTCOLLINS,,USA,"3,136,303.04",,,,,WAY,0,0,,0,,5518,WHEELHOUSE,80528,,0,5,0,,5518 WHEELHOUSE WAY,"1,429,058.04",0,,0,
